Revenge of the Nerds III (1992),['VERDI Aida: Marcia (8.660033-34)']
Rhapsody (1954),"['LISZT Liebestraume, S541/R211: Nocturne in A-flat major (8.553595)', 'MENDELSSOHN Violin Concerto in E minor, Op. 64 (8.550153)', 'RACHMANINOV Piano Concerto No. 2 in C minor, Op. 18 (8.550810)', 'SARASATE Zigeunerweisen, Op. 20 (8.550494)', 'TCHAIKOVSKY Violin Concerto in D major, Op. 35 (8.550153)']"
Richard III (1995),['CHARPENTIER Te Deum: Prelude (Hungaroton\xa05991811292027)']
Ride Along (2014),['ROSSINI Guillaume Tell (William Tell): Overture (8.550236)']
Right Stuff (The) (1983),"['DEBUSSY Suite bergamasque: III. Clair de lune (8.550253)', 'HANDEL Messiah, HWV 56: Hallelujah! (Chorus) (8.553258)', 'HOLST The Planets, Op. 32: I. Mars (8.555776)', 'HOLST The Planets, Op. 32: IV. Jupiter (8.555776)']"
Rio das Mortes (1971),['ALBINONI\t Adagio (8.550014)']
Riot (2018),"['JS BACH Cello Suite No. 1 in G major, BWV 1007: I. Prelude (8.557280-81)', 'PUCCINI Madame Butterfly: Un bel di, vedremo (8.660015-16)']"
Rise of the Planet of the Apes (2011),"['JS BACH The Well-Tempered Clavier Book I: Prelude and Fugue No. 15 in G major, BWV 860 (8.553796-97)', 'DEBUSSY Suite bergamasque: III. Clair de lune (8.550253)']"
RKO 281 (1999),"['RIMSKY-KORSAKOV Sadko, Op. 5: Hindu Song (8.550125)']"
Road to Wellville (The) (1994),"['BELLINI Norma: Casta diva (8.110325-27)', 'MENDELSSOHN String Quartet No. 1 in E-flat major, Op. 12: II. Canzonetta (8.570001)', 'SAINT-SAENS Oratorio de Noel, Op. 12 (Capriccio\xa0C10216)', 'SCHUBERT Winterreise, Op. 89, D. 911: No. 5. Der Lindenbaum (8.554471)', 'TCHAIKOVSKY Swan Lake, Op. 20: Neapolitan Dance (8.550246-47)', 'TCHAIKOVSKY The Nutcracker: VIII. Waltz of the Flowers (8.550050)', 'VERDI Rigoletto: Somiglia un Apollo quel giovine (Ah! presso alla morte) (8.660013-14)']"
Robin Hood: Men in Tights (1993),"['OFFENBACH  Orphee aux enfers (Orpheus in the Underworld): Can-Can (8.550924)', 'WAGNER Lohengrin: Bridal Chorus (8.550507)']"
Rocketeer (The) (1991),"['MOZART Die Zauberflote (The Magic Flute), K. 620: Der Holle Rache kocht in meinem Herzen (8.660030-31)']"
Rocky Horror Picture Show (The) (1975),"[""MENDELSSOHN A Midsummer Night's Dream: Wedding March, Op. 61, No. 4 (8.554433)""]"
Rollerball (1975),"['ALBINONI Adagio (8.550014)', 'JS BACH Toccata and Fugue in D minor, BWV 565 (8.553859)', 'SHOSTAKOVICH Symphony No. 5 in D minor, Op. 47: III. Largo (8.550632)', 'SHOSTAKOVICH Symphony No. 5 in D minor, Op. 47: IV. Allegro non troppo (8.550632)', 'SHOSTAKOVICH Symphony No. 8 in C minor, Op. 65: I. Adagio (8.550628)', 'SHOSTAKOVICH Symphony No. 8 in C minor, Op. 65: IV. Largo (8.550628)', 'TCHAIKOVSKY Romeo and Juliet Fantasy Overture (8.553017)', 'TCHAIKOVSKY Sleeping Beauty: Waltz (8.550079)']"
Roma (2018),"['BERLIOZ La Damnation de Faust (The Damnation of Faust), Op. 24:  Hungarian March, ""Rakoczy March"" (8.660116-17)', 'BERLIOZ Symphonie fantastique, Op. 14: II. Un bal: Allegro non troppo (8.550093)']"
Romeo and Juliet (1936),['TCHAIKOVSKY Romeo and Juliet Fantasy Overture (8.553017)']
Romy and Michele's High School Reunion (1997),"['JS BACH Brandenburg Concerto No. 2 in F major, BWV 1047 (8.554607)', 'JS BACH Brandenburg Concerto No. 3 in G major, BWV 1048: I. Allegro (8.554607)', 'JS BACH Brandenburg Concerto No. 3 in G major, BWV 1048: III. Allegro (8.554607)', 'BEETHOVEN Piano Sonata No. 8 in C minor, Op. 13, ""Pathetique"" (8.550045)', 'J STRAUSS II An der schonen, blauen Donau (The Beautiful Blue Danube), Op. 314 (8.550152)']"
Ronin (1998),"['RACHMANINOV Rhapsody on a Theme of Paganini, Op. 43: Andante Cantabile (8.556624)', 'TCHAIKOVSKY Sleeping Beauty: Waltz (8.550079)']"
Room With a View (A) (1985),"['HERBERT Mlle Modiste (Albany\xa0TROY1146-47)', 'PUCCINI Gianni Schicchi: Firenze e come un albero fiorito (8.660111)', 'PUCCINI Gianni Schicchi: O mio babbino caro (8.660111)', 'PUCCINI La Rondine: Chi il bel sogno di Doretta (8.550605)']"
Roots & Wings (2016),"['BRAHMS Trio for Piano, Clarinet and Cello in A minor, Op. 114 (8.550391)', 'TCHAIKOVSKY Swan Lake, Op. 20: Act I: Pas de deux - I: Tempo de valse ma non troppo vivo (8.550246-47)', 'VIVALDI Concerto Grosso No. 2 in G minor, RV 578: I. Adagio e spiccato - Allegro (8.550160)']"
Rope (1948),['POULENC 3 movements perpetuels: I. Assez modere (8.553930)']
Roseaux Savages (Les) (1994),"['BARBER Adagio for Strings, Op. 11 (8.559088)', 'J STRAUSS II Fruhlingsstimmen (Voices of Spring), Op. 410 (8.550152)']"
Rosemary's Baby (1968),"['BEETHOVEN Bagatelle in A minor, WoO 59, ""Fur Elise"" (8.550647)']"
Rothschild's Violin (Le Violon de Rothschild) (1996),"[""SHOSTAKOVICH From Jewish Folk Poetry, Op. 79: No. 3. Kolybal'naya (Lullaby) (9.81046)""]"
Rounders (1988),"['JS BACH Brandenburg Concerto No. 1 in F major, BWV 1046 : I. Allegro (8.554607)', 'JS BACH Brandenburg Concerto No. 1 in F major, BWV 1046: III. Allegro (8.554607)']"
Roxanne (1987),"['J STRAUSS II An der schonen, blauen Donau (The Beautiful Blue Danube), Op. 314 (8.550152)']"
Royal Affair (A) (En kongelig affaere) (2012),"['DITTERSDORF Sinfonia in A Major, Grave A10, ""Sinfonia nazionale nel gusto di 5 nazioni"" (Flavor of 5 Nations): I. Tedesco (8.553975)', 'GLUCK Trio Sonata No. 6: II. Allegro (Challenge Classics\xa0CC72122)', 'HANDEL Keyboard Suite No. 1 in A major, HWV 426: IV. Gigue (8.550415)', 'HANDEL Water Music: Suite No. 3 in G major, HWV 350: III. Menuet I and II (8.557764)', 'PALSCHAU Harpsichord Concerto in C major: II. Andante (Dacapo\xa08.226040)', 'SCHEIBE Sinfonia a 4 in B-flat major: I. Allegro assai (Chandos\xa0CHAN0696)', 'VIVALDI  Trio Sonata in B-flat major: III. Allegro (Harmonia Mundi\xa0HMG501366)']"
Royal Tenenbaums (The) (2001),"['RAVEL String Quartet in F major (8.554722)', 'SATIE 3 Gymnopedies: Gymnopedie No. 1 (8.550305)']"
Rugrats Movie (The) (1998),"['R STRAUSS Also sprach Zarathustra, Op. 30, TrV 176: I. Also sprach Zarathustra (8.550182)']"
Run Lola Run (Lola rennt) (1998),['IVES The Unanswered Question (8.559087)']
Runaway Bride (1999),"['JS BACH Cantata, BWV 147: Jesus bleibt meine Freude (8.550642)', 'JS BACH Overture (Suite) No. 3 in D major, BWV 1068: II. Air (8.550245)', 'HANDEL Messiah, HWV 56: Hallelujah! (Chorus) (8.553258)', 'HAYDN Piano Sonata No. 33 in C minor, Hob.XVI:20 (8.553800)', ""MENDELSSOHN A Midsummer Night's Dream: Wedding March, Op. 61, No. 4 (8.554433)"", 'MOZART Le Nozze di Figaro (The Marriage of Figaro), K. 492: Overture and Aria (8.660102-04)', 'PACHELBEL Canon in D major (8.550104)', 'SCHUBERT Ellens Gesang III (Ave Maria!), Op. 52, No. 6, D. 839, ""Hymne an die Jungfrau"" (8.553751)', 'WAGNER Lohengrin: Bridal Chorus (8.550507)']"
Runaway Train (1985),"['VIVALDI Gloria in D major, RV 589: Et in terra pax (8.550767)']"
Running Man (The) (1987),"['WAGNER Die Walkure: Hojotoho! Hojotoho! (The Valkyries), ""Ride of the Valkyries"" (8.660172-74)']"
Running on Empty,"['JS BACH Brandenburg Concerto No. 1 in F major, BWV 1046 : I. Allegro (8.554607)']"
S1mOne (Simone) (2002),"['BARBER Adagio for Strings, Op. 11 (8.559088)', 'FAURE Requiem, Op. 48: In paradisum (8.550765)', 'FAURE Requiem, Op. 48: Pie Jesu (8.550765)', 'MOZART Divertimento in D major, K. 136, ""Salzburg Symphony No. 1"": I. Allegro (8.550108)']"
Saboteur (1942),"['BEETHOVEN Symphony No. 5 in C minor, Op. 67: I. Allegro con brio (8.553476)']"
Sabrina (1995),"['RACHMANINOV Rhapsody on a Theme of Paganini, Op. 43: Andante Cantabile (8.556624)']"
Safe Passage (1994),"['MUSSORGSKY Pictures at an Exhibition (8.550051)', 'WAGNER Lohengrin: Act III: Prelude (8.550136)']"
Safecracker (The),['J STRAUSS II Die Fledermaus: Ouverture (8.660017-18)']
Salem Rogers (2015),"['BIZET Carmen: L\'amour est un oiseau rebelle, ""Habanera"" (8.660017-18)']"
Salem's Lot,"['VIVALDI The 4 Seasons: Violin Concerto in F minor, Op. 8, No. 4, RV 297, ""L\'inverno"" (Winter): III. Allegro (8.550056)']"
Sammy and Rosie Get Laid,"['SCHUBERT Erlkonig, D. 328 (8.550476)']"
Sandy Bottom Orchestra (The) (2000),"['JS BACH Violin Sonata No. 1 in G minor, BWV 1001: IV. Presto (8.554422)']"
Santa Clause 2 (The),['WAGNER Lohengrin: Bridal Chorus (8.550507)']
Saturday Night Fever (1977),"['BEETHOVEN Symphony No. 5 in C minor, Op. 67: I. Allegro con brio (8.553476)', 'CHOPIN Nocturne No. 2 in E-flat major, Op. 9, No. 2 (8.554531)', 'MUSSORGSKY St. John\'s Night on Bald Mountain, ""A Night on the Bare Mountain"" (8.550051)']"
Savages (2012),"['BRAHMS Symphony No. 1 in C minor, Op. 68: I. Un poco sostenuto (8.550278)', 'TAVENER Sappho: Lyrical Fragments (Harmonia Mundi\xa0HMU907231)']"
Saving Silverman (Evil Woman) (2001),"[""MENDELSSOHN A Midsummer Night's Dream: Wedding March, Op. 61, No. 4 (8.554433)"", 'WAGNER Lohengrin: Bridal Chorus (8.550507)']"
Say It Isn't So (2001),"['WAGNER Die Walkure: Hojotoho! Hojotoho! (The Valkyries), ""Ride of the Valkyries"" (8.660172-74)']"
Scarlet Letter (The) (1995),"['BARBER Adagio for Strings, Op. 11 (8.559088)']"
Scarapist (The) (2015),['HILDEGARD OF BINGEN O quam mirabilis est (Harmonia Mundi\xa0HMU907327)']
Scare Campaign (2016),"[""JS BACH Organ Concerto in A minor, BWV 593 (arr. of Vivaldi's Violin Concerto in A minor, RV 522) (8.550936)""]"
Schindler's List (1993),"['JS BACH English Suite No. 2 in A minor, BWV 807: V. Bourree I and II (8.553012)', 'ELGAR La capricieuse, Op. 17 (8.572643-45)', 'GADE Tango Jalousie (8.554782)', 'LEHAR Giuditta: Meine Lippen, sie kussen so heiss (8.550941)']"
School of Rock (2003),['RODRIGO Concierto de Aranjuez (8.550729)']
Scorchers (1991),['MAHLER Symphony No. 5: IV. Adagietto (8.550528)']
Scouts Guide to the Zombie Apocalypse (2015),"['JS BACH Overture (Suite) No. 3 in D major, BWV 1068: II. Air (8.550245)']"
Scratch (2001),"['GRIEG Peer Gynt Suite No. 1, Op. 46: IV. In the Hall of the Mountain King (8.554050)']"
Screamers,"['MOZART Don Giovanni, K. 527: Madamina, il catalogo e questo (8.660080-82)']"
Scrooged (1988),"['HANDEL Messiah, HWV 56: Hallelujah! (Chorus) (8.553258)']"
Sea Inside (The) (I) (Mar adentro) (2004),"['MOZART Cosi fan tutte, K. 588: Soave sia il vento (8.660008-10)', 'PUCCINI Turandot: Nessun dorma! (8.660089-90)', 'WAGNER Tristan und Isolde: Prelude to Act III (8.660152-54)']"
Search and Destroy (1995),"['BEETHOVEN Piano Sonata No. 16 in G major, Op. 31, No. 1: II. Adagio grazioso (8.550166)']"
Second Skin,"['PUCCINI Madame Butterfly: Un bel di, vedremo (8.660015-16)']"
Secret of My Succe$s (The) (The Secret of My Success) (1987),"['KREISLER Liebesfreud (8.550306)', 'Senior Trip (1981)', 'HAYDN String Quartet in F major, Op. 3, No. 5, Hob.III:17, ""Serenade"" (8.555704)']"
Sensation (1994),"['HAYDN String Quartet No. 27 in D major, Op. 20, No. 4, Hob.III:34 (8.550702)']"
Serendipity (2001),"['BIZET Carmen: L\'amour est un oiseau rebelle, ""Habanera"" (8.660005-07)']"
Serial Killer's Guide to Life (A) (2019),"['BEETHOVEN Symphony No. 6 in F major, Op. 68, ""Pastoral"": II. Andante molto mosso (8.553474)', 'BEETHOVEN Symphony No. 9 in D minor, Op. 125, ""Choral"": II. Molto vivace (8.553478)', 'MOZART Ave verum corpus (8.553876)']"
Serpent and the Rainbow (The) (1988),['D SCARLATTI Keyboard Sonata in D major (8.572586)']
Serpico (1973),['PUCCINI Tosca: E lucevan le stelle (8.660001-02)']
Set It Off (1996),"['HANDEL Solomon, HWV 67: Arrival of the Queen of Sheba (8.557574-75)', 'MENDELSSOHN Symphony No. 4 in A major, Op. 90, ""Italian"": III. Con moto moderato (8.553200)']"
Set Me Free: Vol. I (2016),"['DELIBES Lakme: Viens, Mallika... Dome epais, ""Flower Duet"" (8.553168)']"
Seven (1995),"['JS BACH Overture (Suite) No. 3 in D major, BWV 1068: II. Air (8.550245)']"
Seven Year Itch (The) (1955),"['RACHMANINOV Piano Concerto No. 2 in C minor, Op. 18: II. Adagio sostenuto (8.550117)']"
Seven Years in Tibet (1997),['DEBUSSY Suite bergamasque: III. Clair de lune (8.550253)']
Seventh Veil (The),"['RACHMANINOV Piano Concerto No. 2 in C minor, Op. 18: I. Moderato (8.550810)']"
Shadow of a Doubt (1943),['LEHAR The Merry Widow Waltz (8.578041-42)']
Shadow of the Vampire (2000),['WAGNER Der fliegende Hollander (The Flying Dutchman): Overture (8.550136)']
Shadowlands (1993),"[""GAUNTLETT Once in Royal David's City (8.550589)""]"
Shake Off the World (2016),['TRADITIONAL Amazing Grace (Delos\xa0DE3203)']
Shaun the Sheep Movie (2015),"['CHOPIN Waltz No. 1 in E-flat major, Op. 18 (8.554539)']"
Shawshank Redemption (The) (1994),"['MOZART Le Nozze di Figaro (The Marriage of Figaro), K. 492: Che soave zeffiretto (8.660102-04)']"
Sheena,"['J STRAUSS II Das Spitzentuch der Konigin: Rosen aus dem Suden (Roses from the South), Op. 388 (8.550152)']"
Shine (1996),"['BEETHOVEN Piano Sonata No. 23 in F minor, Op. 57, ""Appassionata"" (8.550045)', 'BEETHOVEN Symphony No. 9 in D minor, Op. 125, ""Choral"" (8.553478)', 'CHOPIN Polonaise No. 6 in A-flat major, Op. 53, ""Heroic"" (8.554534)', 'CHOPIN Prelude No. 15 in D-flat major, Op. 28, No. 15 (8.554536)', 'LISZT 3 etudes de concert, S144/R5: No. 3 in D-flat major (8.557014)', 'LISZT Grandes Etudes de Paganini, S141/R3b: No. 3 in G-sharp minor, ""La campanella"" (8.550510)', 'RACHMANINOV 5 morceaux de fantaisie, Op. 3: No. 2 Prelude in C-sharp minor (8.550348)', 'RACHMANINOV Piano Concerto No. 3 in D minor, Op. 30 (8.550666)', 'RIMSKY-KORSAKOV The Tale of Tsar Saltan Suite, Op. 57: Flight of the Bumble-bee (8.550085)', 'R SCHUMANN Kinderszenen (Scenes of childhood), Op. 15 (8.550784)', 'VIVALDI Gloria in D Major, RV 589 (8.550767)', 'VIVALDI Nulla in mundo pax sincera, RV 630 (8.557445)']"
Shining (The) (1980),"['BARTOK Music for Strings, Percussion and Celesta, Sz. 106 (8.550261)', 'PENDERECKI De natura sonoris No. 1 (8.572482)', 'PENDERECKI Polymorphia (8.557980)', 'PENDERECKI Utrenja (8.572031)', 'STRAVINSKY The Firebird: Finale (8.554060)']"
Shining Through,['WAGNER Tristan und Isolde: Mild und leise wie er lachelt (8.660152-54)']
Shock Corridor,['ROSSINI Il Barbiere di Siviglia (The Barber of Seville): Largo al factotum della citta (8.660027-29)']
Shooting Fish (1997),"['DVORAK Symphony No. 9 in E minor, Op. 95, B. 178, ""From the New World"": II. Largo (8.550271)', 'HOLST The Planets, Op. 32: IV. Jupiter (8.555776)']"
Short Cuts (1993),"['HERBERT Cello Concerto No. 2 in E minor, Op. 30 (9.81111)', 'STRAVINSKY The Firebird: Berceuse (8.554060)']"
Show Me Love,"['GIAZOTTO Adagio in G minor (8.552244)', 'VIVALDI Chamber Concerto in D major, RV 93 (Dorian Sono Luminus\xa0DSL-92132)']"
Shutter Island (2010),"['ADAMS Christian Zeal and Activity (Nonesuch\xa0075597914467)', 'CAGE Music for Marcel Duchamp (8.554562)', 'CAGE Root of an Unfocus (8.554562)', 'FELDMAN Rothko Chapel: II. - (New Albion\xa0NA039CD)', 'LIGETI 2 Etudes: No. 1. Harmonies (Wergo\xa0WER6757-2)', 'LIGETI Lontano (Ondine\xa0ODE1213-2)', 'MAHLER Piano Quartet in A Minor (8.572799)', 'PENDERECKI Fluorescences (8.554491)', 'PENDERECKI Symphony No. 3: Passacaglia - Allegro moderato (8.554491)', 'SCHNITTKE 4 Hymns: II. for cello and double bass (BIS\xa0BIS-CD-507)']"
Sibirskiy tsiryulnik (The Barber of Siberia) (1998),"['MOZART Piano Concerto No. 23 in A major, K. 488 (8.550204)', 'J STRAUSS II Geschichten aus dem Wienerwald (Tales from the Vienna Woods), Op. 325 (8.550152)', 'VERDI Rigoletto: Caro nome che il mio cor (8.660013-14)']"
Silence of the Lambs (The) (1991),"['JS BACH Goldberg Variations, BWV 988: Aria (8.550078)', 'JS BACH Goldberg Variations, BWV 988: VIII. Variation 7 (8.550078)']"
Silent Fall (1994),"['MOZART Piano Concerto No. 21 in C major, K. 467, ""Elvira Madigan"" (8.550434)']"
Simpatico (1999),"['HAYDN String Quartet No. 1 in B-flat major, Op. 1, No. 1, Hob.III:1: III. Adagio (8.550398)']"
Simple Twist of Fate (A) (1994),"['JS BACH Cello Suite No. 1 in G major, BWV 1007: I. Prelude (8.557280-81)']"
Simple Wish (A) (1997),['KHACHATURIAN Gayane Suite No. 2: VI. Sabre Dance (8.550800)']
Sin compasion (1994),"['GRIEG Peer Gynt Suite No. 1, Op. 46: II. The Death of Aase (8.554050)']"
Sing (2016),"['PACHELBEL Canon in D major (8.550104)', 'PUCCINI Madama Butterfly: Con onor muore (8.660015-16)', 'PUCCINI Gianni Schicchi: O mio babbino caro (8.660111)', 'PUCCINI Turandot: Nessun dorma! (8.660089-90)', 'VIVALDI The 4 Seasons: Violin Concerto in E major, Op. 8, No. 1, RV 269, ""La primavera"" (Spring): I. Allegro (8.550056)']"
Sirens (1993),"['VAUGHAN WILLIAMS The Wasps, Aristophanic Suite: III. March Past of the Kitchen Utensils (8.572304)']"
Sister Act 2: Back in the Habit (1993),"['BEETHOVEN Symphony No. 9 in D minor, Op. 125, ""Choral"": IV. Finale (8.553478)']"
Six Degrees of Separation (1993),"['DEBUSSY String Quartet No. 1 in G Minor, Op. 10 : I. Anime et tres decide (8.550249)']"
Sixteen Candles (1984),['BRAHMS Hungarian Dance No. 5 (8.550110)']
Sixth Sense (The) (1999),"['SCHUBERT Piano Quintet in A major, Op. 114, D. 667, ""Die Forelle"" (The Trout): II. Andante (8.550658)', 'SCHUBERT Piano Quintet in A major, Op. 114, D. 667, ""Die Forelle"" (The Trout): IV. Thema with Variations (8.550658)']"
Slab Boys (The) (1997),"['FAURE Requiem, Op. 48 (8.550765)']"
Slackers (2002),['WAGNER Lohengrin: Prelude (8.550136)']
Slaughterhouse Five (1972),"['JS BACH Brandenburg Concerto No. 4 in G major, BWV 1049: III. Presto (8.554608)', 'JS BACH Harpsichord Concerto in F minor, BWV 1056: II. Largo (8.550423)']"
SLC Punk! (1998),"['BEETHOVEN Piano Sonata No. 14 in C-sharp minor, Op. 27, No. 2, ""Moonlight"" (8.550045)', 'MOZART Requiem in D minor, K. 626 (8.550235)']"
Sleep with Me (1994),"['CHOPIN Nocturne No. 2 in E-flat major, Op. 9, No. 2 (8.554531)']"
Sleeping with the Enemy (1991),"['BERLIOZ Symphonie fantastique, Op. 14: II. Un bal: Allegro non troppo (8.550093)', ""BERLIOZ Symphonie fantastique, Op. 14: V. Songe d'un nuit de Sabbat: Larghetto - Allegro (8.550093)""]"
Sleepwalker (The) (2014),"['GRIEG 2 Nordic Melodies, Op. 63 (8.557890)']"
Sliver,"['SUK 6 Piano Pieces, Op. 7: No. 4. Idyll in F minor (Dorian Sono Luminus\xa0DOR-90121)']"
Small Soldiers,"['R STRAUSS Also sprach Zarathustra, Op. 30, TrV 176: I. Also sprach Zarathustra (8.550182)', 'WAGNER Die Walkure: Hojotoho! Hojotoho! (The Valkyries), ""Ride of the Valkyries"" (8.660172-74)']"
Smile Like Yours (A) (1997),"['HANDEL Music for the Royal Fireworks, HWV 351: IV. La rejouissance (8.557764)']"
Smoke (1995),"['SHOSTAKOVICH Fugue No. 1 in C major, Op. 87: Moderato (8.554745-46)', 'SHOSTAKOVICH Prelude No. 1 in C major, Op. 87: Moderato (8.554745-46)']"
Sneakers (1992),"['CHOPIN Waltz No. 14 in E minor, Op. posth. (8.554539)', 'SMETANA String Quartet No. 1 in E minor, ""From my Life"" (8.550379)']"
Snow Falling on Cedars (1999),"['MOZART Vesperae solennes de confessore in C major, K. 339, ""Solemn Vespers"": IV. Laudate Dominum (8.550495)']"
Soapdish (1991),"['CHOPIN Waltz No. 7 in C-sharp minor, Op. 64, No. 2 (8.554539)', 'J STRAUSS II An der schonen, blauen Donau (The Beautiful Blue Danube), Op. 314 (8.550152)']"
Solamente nero (Bloodstained Shadow) (1978),['STRAVINSKY Le sacre du printemps (The Rite of Spring) (1913 version) (8.557501)']
Solaris (2002),"['JS BACH Goldberg Variations, BWV 988: Variation 15 (8.550078)', ""JS BACH Ich ruf' zu Dir, Herr Jesu Christ (I call on you, Lord Jesus Christ), BWV 639 (8.553032)""]"
Soldier's Daughter Never Cries (A) (1998),"['MOZART Le Nozze di Figaro (The Marriage of Figaro), K. 492: Voi, che sapete (8.660102-04)']"
Solitaire for Two (1995),"['BRUCH Violin Concerto No. 1 in G Minor, Op. 26 (8.550195)', 'MOZART Requiem in D minor, K. 626 (8.550235)']"
Some Kind of Wonderful (1987),"['BOCCHERINI String Quintet in E major, G. 275: III. Minuetto (8.550731)']"
Someone Like You (2001),"['BIZET Carmen: L\'amour est un oiseau rebelle, ""Habanera"" (8.660005-07)']"
Someone to Watch over Me (1987),"['DELIBES Lakme: Viens, Mallika... Dome epais, ""Flower Duet"" (8.553168)', 'VIVALDI Gloria in D major, RV 589 (8.550767)']"
Somewhere in Time (1980),"['RACHMANINOV Rhapsody on a Theme of Paganini, Op. 43: Andante Cantabile (8.556624)']"
Sophie's Choice (1982),"['MENDELSSOHN Songs without Words: No. 7 in E-flat major, Op. 30/1 (8.554055)', 'R SCHUMANN Kinderszenen (Scenes of childhood), Op. 15 (8.550784)']"
Sour Grapes (1998),"['JS BACH Toccata and Fugue in D minor, BWV 565 (8.553859)', 'JS BACH Toccata, Adagio and Fugue in C major, BWV 564: II. Adagio (8.553859)', 'BEETHOVEN String Quartet No. 2 in G major, Op. 18, No. 2 (8.550558)', 'BEETHOVEN String Quartet No. 7 in F major, Op. 59, No. 1, ""Rasumovsky"" (8.554181)', 'BOCCHERINI String Quintet in E major, G. 275: III. Minuetto (8.550731)', 'BRAHMS Hungarian Dance No. 7 (8.550110)', 'MOZART Horn Concerto No. 4 in E-flat major, K. 495 (8.553592)', 'MOZART String Quintet No. 4 in G minor, K. 516 (8.553104)', 'PONCHIELLI La Gioconda: Dance of the Hours (8.550081)', 'PROKOFIEV Peter and the Wolf, Op. 67 (8.550499)', 'ROSSINI La gazza ladra (The Thieving Magpie): Overture (8.550236)', 'J STRAUSS II Geschichten aus dem Wienerwald (Tales from the Vienna Woods), Op. 325 (8.550152)', 'SULLIVAN Poet and Peasant (Dichter und Bauer): Overture (8.553935)']"
Soylent Green (1973),"['BEETHOVEN Symphony No. 6 in F major, Op. 68, ""Pastoral"": I. Allegro ma non troppo (8.553474)']"
Space Jam (1996),"['CHOPIN Piano Sonata No. 2 in B-flat minor, Op. 35: III. Marche funebre (8.554533)', 'ROSSINI Il barbiere di Siviglia (The Barber of Seville): Sinfonia (8.660027-29)']"
Spaceballs,['WAGNER Lohengrin: Bridal Chorus (8.550507)']
Spectre (2015),"[""DONIZETTI L'elisir d'amore: Una furtiva lagrima (8.660045-46)"", 'VERDI La Traviata: Libiamo ne\'lieti calici, ""Drinking Song"" (8.660011-12)', 'VIVALDI Nisi Dominus, RV 608: Cum dederit dilectis suis (8.570445)']"
Speed 2: Cruise Control (1997),['PUCCINI Gianni Schicchi: O mio babbino caro (8.660111)']
Sphere (1998),"['MOZART Horn Concerto No. 1 in D major, K. 412: I. Allegro (8.553592)']"
Spice World (1997),"['HANDEL Messiah, HWV 56: Hallelujah! (Chorus) (8.553258)']"
Spider-Man: Far from Home (2019),['DEBUSSY Arabesque No. 1 (8.553290)']
Spider-Man 2 (2004),"['JS BACH Overture (Suite) No. 2 in B minor, BWV 1067: VII. Badinerie (8.554609)', 'SCHUBERT Piano Quintet in A major, Op. 114, D. 667, ""Die Forelle"" (The Trout) (8.553255)', 'WAGNER Lohengrin: Bridal Chorus (8.550507)']"
Splitting Heirs (1993),"['PURCELL Remember not, Lord, our offences, Z. 50 (8.553129)']"
Spotlight (2015),"['JS BACH Brandenburg Concerto No. 3 in G major, BWV 1048: III. Allegro (8.554607)', 'HANDEL Concerto Grosso in G major, Op. 6, No. 1, HWV 319 (8.557358-60)', 'HANDEL Concerto Grosso in F Major, Op. 6, No. 2, HWV 320 (8.557358-60)']"
Spy Game (2001),"['VIVALDI The 4 Seasons: Violin Concerto in E major, Op. 8, No. 1, RV 269, ""La primavera"" (Spring): I. Allegro (8.550056)']"
Spy Kids 2: Island of Lost Dreams (2002),['VILLA-LOBOS Bachianas brasileiras No. 5 for Soprano and Cello Ensemble (8.557460-62)']
Spy Who Loved Me (The) (1977),"['JS BACH Overture (Suite) No. 3 in D major, BWV 1068: II. Air (8.550245)', 'MOZART Piano Concerto No. 21 in C major, K. 467, ""Elvira Madigan"": II. Andante (8.550434)']"
Square (The) (2017),"['JS BACH The Well-Tempered Clavier Book I: Prelude and Fugue No. 1 in C major, BWV 846 (8.553796-97)']"
StalkHer (2015),"['MOZART Cosi fan tutte, K. 588: Soave sia il vento (8.660008-10)']"
Standing Tall (2015),"['SCHUBERT Piano Trio in E-flat major, D. 929: II. Andante con moto (8.550132)']"
Star Trek: First Contact (1996),['BERLIOZ Les Troyens: Vallon sonore (LSO Live\xa0LSO0010)']
Star Trek: Insurrection (1998),"['BEETHOVEN Piano Sonata No. 8 in C minor, Op. 13, ""Pathetique"": I. Grave (8.550045)', 'HAYDN String Quartet No. 53 in D major, Op. 64, No. 5, Hob.III:63, ""The Lark"": III. Menuetto (8.550674)', 'MOZART String Quartet No. 17 in B-flat major, K. 458, ""Hunt"": I. Allegro vivace assai (8.550542)', 'MOZART String Quartet No. 17 in B-flat major, K. 458, ""Hunt"": IV. Allegro assai (8.550542)', 'SULLIVAN H.M.S. Pinafore: A British Tar (8.110175)']"
Star Trek: Nemesis (2002),"['MOMPOU Cancion y Danza No. 5 (Cedille\xa0CDR90000-007)', 'MOMPOU Canco i dansa No. 6 (Nimbus\xa0NI5619-23)']"
Stardom (2000),"[""OFFENBACH Les contes d'Hoffmann: Barcarolle (8.550088)""]"
Stardust Memories (1980),"['MUSSORGSKY St. John\'s Night on Bald Mountain, ""A Night on the Bare Mountain"" (8.550051)']"
Starsky & Hutch,"['BEETHOVEN Symphony No. 5 in C minor, Op. 67: I. Allegro con brio (8.553476)']"
State of Play (2009),"['PROKOFIEV Peter and the Wolf, Op. 67 (8.550499)']"
